family,family_id,truth_seasonal,n_years,replicate,variant,n_redraws,established_regime,established_route,established_snr,candidate_class,candidate_status,candidate_reason,candidate_regime,candidate_route,candidate_peak_p,candidate_trough_p,candidate_peak_r,candidate_trough_r,n_detectable_years,n_timing_eligible_years
annual_plus_trend,24,True,15,69,missing_10,0,marginal,event_characterisation,0.9166,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.001,0.6562785133981294,0.6333834864797118,12,13
annual_plus_trend,24,True,15,70,missing_10,0,marginal,event_characterisation,0.7952,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6682805330562548,0.6653652157510846,13,13
annual_plus_trend,24,True,15,71,missing_10,0,marginal,event_characterisation,0.843,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.002,0.6210302666046633,0.6381234981941946,8,13
annual_plus_trend,24,True,15,72,missing_10,0,marginal,event_characterisation,1.067,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6492900075103911,0.6316078457168635,11,12
annual_plus_trend,24,True,15,73,missing_10,0,marginal,per_year_detection,0.8819,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5179421776209475,0.5963602276400373,10,13
annual_plus_trend,24,True,15,74,missing_10,0,marginal,per_year_detection,1.0888,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6991867637354774,0.6318881558806785,13,13
annual_plus_trend,24,True,15,75,missing_10,0,marginal,per_year_detection,1.0021,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6568798941342933,0.5577793328093754,13,13
annual_plus_trend,24,True,15,76,missing_10,0,marginal,per_year_detection,1.0824,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6972420118989058,0.5247337847429425,10,12
annual_plus_trend,24,True,15,77,missing_10,0,marginal,per_year_detection,0.8991,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6105851999612548,0.6140819717792876,13,13
annual_plus_trend,24,True,15,78,missing_10,0,marginal,event_characterisation,0.9685,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.002,0.001,0.6303895400257589,0.5161675014600466,6,12
annual_plus_trend,24,True,15,79,missing_10,0,marginal,event_characterisation,0.7415,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6433874037448033,0.5577581900855156,11,12
annual_plus_trend,24,True,15,80,missing_10,0,marginal,event_characterisation,0.944,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.68498236755911,0.5154857008861813,13,13
annual_plus_trend,24,True,15,81,missing_10,0,marginal,event_characterisation,0.9938,aseasonal,ok,peak_and_trough_uniformity_not_rejected,aseasonal,event_characterisation,0.231,0.407,0.461923521011207,0.4932869513666028,2,12
annual_plus_trend,24,True,15,82,missing_10,0,marginal,event_characterisation,1.1938,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7169583416397128,0.5950335865803937,11,12
annual_plus_trend,24,True,15,83,missing_10,0,marginal,event_characterisation,1.3292,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7075413734579223,0.6651060690376341,13,13
annual_plus_trend,24,True,15,84,missing_10,0,marginal,per_year_detection,0.9703,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6750719156030971,0.5769828288654932,13,13
annual_plus_trend,24,True,15,85,missing_10,0,marginal,event_characterisation,0.821,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.638922323047673,0.6472179076148659,13,13
annual_plus_trend,24,True,15,86,missing_10,0,marginal,per_year_detection,1.0597,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5775538084408484,0.6390565455284175,13,13
annual_plus_trend,24,True,15,87,missing_10,0,marginal,per_year_detection,0.8452,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6458452715954016,0.7673075256465923,10,12
annual_plus_trend,24,True,15,88,missing_10,0,marginal,per_year_detection,0.8993,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5734574038223451,0.700476414237577,13,13
annual_plus_trend,24,True,15,89,missing_10,0,marginal,event_characterisation,0.9031,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7369189731441164,0.5642923511314095,11,13
annual_plus_trend,24,True,15,90,missing_10,0,marginal,event_characterisation,0.9586,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5921363721668856,0.6745535221555067,13,13
annual_plus_trend,24,True,15,91,missing_10,0,marginal,event_characterisation,0.8679,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6183754059442815,0.5807978634483485,11,13
annual_plus_trend,24,True,15,92,missing_10,0,marginal,event_characterisation,1.1245,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5853729667724475,0.6625534192002536,12,12
annual_plus_trend,24,True,15,93,missing_10,0,marginal,per_year_detection,0.9964,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6415501635052394,0.6750505557154594,12,12
annual_plus_trend,24,True,15,94,missing_10,0,marginal,event_characterisation,0.7877,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6387690699426187,0.6824730676697308,9,13
annual_plus_trend,24,True,15,95,missing_10,0,marginal,per_year_detection,1.136,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6617923234704807,0.6556341513330586,13,13
annual_plus_trend,24,True,15,96,missing_10,0,marginal,per_year_detection,0.9158,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6797505100377896,0.7320878646946509,12,12
annual_plus_trend,24,True,15,97,missing_10,0,marginal,per_year_detection,0.9786,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6631652699251086,0.64189217949564,12,12
annual_plus_trend,24,True,15,98,missing_10,0,marginal,event_characterisation,0.9841,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.594445098086402,0.7246783066293401,13,13
annual_plus_trend,24,True,15,99,missing_10,0,marginal,event_characterisation,1.2089,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5863024623839136,0.6066901152812163,12,12
annual_plus_trend,24,True,15,100,missing_10,0,marginal,event_characterisation,0.7046,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6528212245101956,0.6408739992622507,13,13
annual_plus_trend,24,True,15,101,missing_10,0,marginal,event_characterisation,0.9714,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.622005967173427,0.5763947504286904,11,12
annual_plus_trend,24,True,15,102,missing_10,0,marginal,event_characterisation,1.0272,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6359176592067115,0.7106135259146807,12,12
annual_plus_trend,24,True,15,103,missing_10,0,marginal,event_characterisation,1.2302,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.537004283092756,0.6420066983407835,12,13
annual_plus_trend,24,True,15,104,missing_10,0,marginal,per_year_detection,0.7926,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6159695127663859,0.6385909982939196,11,12
annual_plus_trend,24,True,15,105,missing_10,0,marginal,event_characterisation,1.1298,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5673825625293019,0.6181320885366396,13,13
annual_plus_trend,24,True,15,106,missing_10,0,marginal,event_characterisation,0.9694,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6102657143861404,0.5330483056211086,12,13
annual_plus_trend,24,True,15,107,missing_10,0,marginal,event_characterisation,1.0514,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6733398568759705,0.6110296129833412,13,13
annual_plus_trend,24,True,15,108,missing_10,0,marginal,event_characterisation,0.8868,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6798903202630221,0.6491748230099464,13,13
annual_plus_trend,24,True,15,109,missing_10,0,marginal,per_year_detection,1.062,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6208711105522791,0.7100039521651205,13,13
annual_plus_trend,24,True,15,110,missing_10,0,marginal,event_characterisation,0.71,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.004,0.019,0.4848392112574526,0.8578639952267669,4,12
annual_plus_trend,24,True,15,111,missing_10,0,marginal,per_year_detection,1.0651,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6653877032646189,0.6942082811811919,13,13
annual_plus_trend,24,True,15,112,missing_10,0,marginal,event_characterisation,1.0639,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5285152595361182,0.5127897880678852,11,13
annual_plus_trend,24,True,15,113,missing_10,0,marginal,per_year_detection,1.0767,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7183318655266576,0.7837835072640992,13,13
annual_plus_trend,24,True,15,114,missing_10,0,marginal,per_year_detection,0.9397,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6279052938354373,0.6718938173897092,13,13
annual_plus_trend,24,True,15,115,missing_10,0,marginal,per_year_detection,0.9997,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5720262972144231,0.6075590428151306,13,13
annual_plus_trend,24,True,15,116,missing_10,0,marginal,per_year_detection,1.0122,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7284120306841808,0.6346462445281548,13,13
annual_plus_trend,24,True,15,117,missing_10,0,marginal,per_year_detection,1.1629,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7493731543324665,0.6361925326383592,12,12
annual_plus_trend,24,True,15,118,missing_10,0,marginal,per_year_detection,0.9486,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6146989560214242,0.5168987696187066,11,11
annual_plus_trend,24,True,15,119,missing_10,0,marginal,event_characterisation,0.9539,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6615610968372675,0.5446241645292592,11,13
annual_plus_trend,24,True,15,120,missing_10,0,marginal,per_year_detection,0.9502,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6659924630616479,0.5985213454199213,11,12
annual_plus_trend,24,True,15,121,missing_10,0,aseasonal,event_characterisation,0.6743,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5923235209848785,0.7478423666079096,11,13
annual_plus_trend,24,True,15,122,missing_10,0,marginal,event_characterisation,0.8431,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.671175839622943,0.7709214547167547,13,13
annual_plus_trend,24,True,15,123,missing_10,0,marginal,per_year_detection,1.0134,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6581385441312141,0.627692426766906,13,13
annual_plus_trend,24,True,15,124,missing_10,0,marginal,per_year_detection,1.1213,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6651693759122975,0.5837336821673309,11,13
annual_plus_trend,24,True,15,125,missing_10,0,aseasonal,event_characterisation,0.6366,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6135232223700489,0.5825415497469242,10,13
annual_plus_trend,24,True,15,126,missing_10,0,marginal,event_characterisation,1.1233,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.487955771685622,0.7544455465088661,10,13
annual_plus_trend,24,True,15,127,missing_10,0,aseasonal,event_characterisation,0.685,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5741969060873264,0.6202524175584494,13,13
annual_plus_trend,24,True,15,128,missing_10,0,marginal,per_year_detection,1.0908,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6016306084817689,0.6562231757714785,13,13
annual_plus_trend,24,True,15,129,missing_10,0,marginal,per_year_detection,0.771,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6750166992899314,0.7443090897793477,10,13
annual_plus_trend,24,True,15,130,missing_10,0,marginal,event_characterisation,1.0223,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.003,0.005,0.6343512099095111,0.6507733068096498,5,13
annual_plus_trend,24,True,15,131,missing_10,0,marginal,per_year_detection,1.0424,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6726654657353068,0.6700361827827015,13,13
annual_plus_trend,24,True,15,132,missing_10,0,aseasonal,event_characterisation,0.6521,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6540471200327194,0.5192916202148066,12,13
annual_plus_trend,24,True,15,133,missing_10,0,aseasonal,event_characterisation,0.6808,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6086606014637169,0.6619145637796383,13,13
annual_plus_trend,24,True,15,134,missing_10,0,marginal,per_year_detection,0.9944,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6417718065837603,0.6892688623607218,13,13
annual_plus_trend,24,True,15,135,missing_10,0,marginal,event_characterisation,0.9214,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6235739539776883,0.7171448102414824,13,13
annual_plus_trend,24,True,15,136,missing_10,0,marginal,per_year_detection,0.953,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6494771257660263,0.663394611296412,13,13
annual_plus_trend,24,True,15,137,missing_10,0,marginal,event_characterisation,1.0309,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6852155632156084,0.6477213935042893,12,12
annual_plus_trend,24,True,15,138,missing_10,0,marginal,per_year_detection,1.0123,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7515630918193104,0.7371408984289434,12,13
annual_plus_trend,24,True,15,139,missing_10,0,marginal,per_year_detection,0.7004,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.700202342446391,0.6626531844448335,12,12
annual_plus_trend,24,True,15,140,missing_10,0,marginal,event_characterisation,0.8863,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6397531966097525,0.6526703370838077,13,13
annual_plus_trend,24,True,15,141,missing_10,0,marginal,event_characterisation,0.8352,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6484997444692292,0.581603288455982,11,13
annual_plus_trend,24,True,15,142,missing_10,0,marginal,event_characterisation,1.0715,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5252948461887793,0.6549953796781968,9,13
annual_plus_trend,24,True,15,143,missing_10,0,marginal,per_year_detection,0.8413,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6806163548519405,0.6840771103302167,12,12
annual_plus_trend,24,True,15,144,missing_10,0,marginal,event_characterisation,1.0572,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.5952876787990214,0.61519898732696,13,13
annual_plus_trend,24,True,15,145,missing_10,0,marginal,event_characterisation,1.0062,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6784683327858605,0.5660466535814592,11,13
annual_plus_trend,24,True,15,146,missing_10,0,marginal,event_characterisation,0.7488,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6361248588122849,0.5586511252242241,11,13
annual_plus_trend,24,True,15,147,missing_10,0,marginal,event_characterisation,0.7611,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6699415357500464,0.6096742892623639,12,13
annual_plus_trend,24,True,15,148,missing_10,0,marginal,event_characterisation,1.0405,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6332854877268491,0.6154809347689567,12,12
annual_plus_trend,24,True,15,149,missing_10,0,marginal,per_year_detection,0.7895,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.003,0.001,0.6343112552138553,0.6334446755640253,11,13
annual_plus_trend,24,True,15,150,missing_10,0,marginal,per_year_detection,0.9169,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6655795895716702,0.7549033139302453,12,12
annual_plus_trend,24,True,15,151,missing_10,0,marginal,per_year_detection,1.2567,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.7589150169575677,0.674710904000941,13,13
annual_plus_trend,24,True,15,152,missing_10,0,marginal,per_year_detection,1.1364,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.551151062631511,0.6598518516516957,12,13
annual_plus_trend,24,True,15,153,missing_10,0,marginal,per_year_detection,0.9293,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6725716512753135,0.731367481275749,12,12
annual_plus_trend,24,True,15,154,missing_10,0,marginal,per_year_detection,1.2516,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6129957491910073,0.654593424396888,13,13
annual_plus_trend,24,True,15,155,missing_10,0,marginal,event_characterisation,0.8754,seasonal,ok,peak_and_trough_recur,seasonal,per_year_detection,0.001,0.001,0.6343273226465819,0.710596545282779,12,13
